"OP_UNIQUE_CARRIER","ARR_DELAY","DISTANCE"
"AA",-16.00,651.00
"AA",-1.00,651.00
"AA",4.00,651.00
"AA",-24.00,651.00
"AA",38.00,651.00
"AA",-13.00,651.00
"AA",45.00,651.00
"AA",-4.00,651.00
"AA",33.00,651.00
"AA",-24.00,651.00
"AA",-10.00,651.00
"AA",1.00,651.00
"AA",-2.00,1660.00
"AA",-2.00,1660.00
"AA",2.00,1660.00
"AA",-9.00,1660.00
"AA",25.00,1660.00
"AA",-5.00,1660.00
"AA",-4.00,1660.00
"AA",-9.00,1660.00
"AA",-14.00,1660.00
"AA",-19.00,1660.00
"AA",-24.00,1660.00
"AA",-25.00,1660.00
"AA",-16.00,1660.00
"AA",9.00,1660.00
"AA",-18.00,1660.00
"AA",5.00,1660.00
"AA",-15.00,1660.00
"AA",-8.00,1660.00
"AA",-33.00,1660.00
"AA",-32.00,1660.00
"AA",16.00,1660.00
"AA",6.00,1660.00
"AA",-7.00,1660.00
"AA",-21.00,1660.00
"AA",-26.00,1660.00
"AA",-20.00,1660.00
"AA",-34.00,1660.00
"AA",-11.00,1235.00
"AA",-16.00,1235.00
"AA",-8.00,1235.00
"AA",6.00,1235.00
"AA",-8.00,1235.00
"AA",-1.00,1235.00
"AA",12.00,1235.00
"AA",-17.00,1235.00
"AA",-19.00,1235.00
"AA",22.00,1235.00
"AA",-11.00,1235.00
"AA",-26.00,1235.00
"AA",-2.00,1235.00
"AA",-21.00,1235.00
"AA",12.00,1235.00
"AA",-14.00,1235.00
"AA",-5.00,1235.00
"AA",-15.00,1235.00
"AA",-9.00,1235.00
"AA",-18.00,1235.00
"AA",7.00,1235.00
"AA",-25.00,1235.00
"AA",-24.00,1235.00
"AA",-20.00,1235.00
"AA",0.00,1235.00
"AA",-10.00,1235.00
"AA",-4.00,1235.00
"AA",-15.00,1235.00
"AA",-3.00,1235.00
"AA",-12.00,1235.00
"AA",-15.00,1235.00
"AA",-1.00,936.00
"AA",-2.00,936.00
"AA",65.00,936.00
"AA",-9.00,936.00
"AA",37.00,936.00
"AA",-32.00,936.00
"AA",-13.00,936.00
"AA",-14.00,936.00
"AA",-28.00,936.00
"AA",-2.00,936.00
"AA",13.00,936.00
"AA",-7.00,936.00
"AA",-8.00,936.00
"AA",-18.00,936.00
"AA",6.00,936.00
"AA",0.00,936.00
"AA",130.00,936.00
"AA",-23.00,936.00
"AA",-25.00,936.00
"AA",-23.00,936.00
"AA",3.00,936.00
"AA",0.00,936.00
"AA",3.00,936.00
"AA",10.00,936.00
"AA",-1.00,936.00
"AA",0.00,936.00
"AA",-11.00,936.00
"AA",23.00,936.00
"AA",-3.00,936.00
"AA",104.00,936.00
"AA",-1.00,936.00
"AA",6.00,507.00
"AA",8.00,507.00
"AA",-5.00,507.00
"AA",-16.00,507.00
"AA",0.00,507.00
"AA",24.00,507.00
"AA",12.00,507.00
"AA",25.00,507.00
"AA",15.00,507.00
"AA",-7.00,507.00
"AA",-18.00,507.00
"AA",-9.00,507.00
"AA",6.00,507.00
"AA",-20.00,507.00
"AA",33.00,507.00
"AA",21.00,507.00
"AA",-5.00,507.00
"AA",9.00,507.00
"AA",-12.00,507.00
"AA",4.00,507.00
"AA",17.00,507.00
"AA",8.00,507.00
"AA",-1.00,647.00
"AA",-3.00,449.00
"AA",1.00,449.00
"AA",18.00,449.00
"AA",,449.00
"AA",45.00,449.00
"AA",19.00,449.00
"AA",-16.00,449.00
"AA",34.00,449.00
"AA",-10.00,449.00
"AA",-9.00,449.00
"AA",10.00,449.00
"AA",-7.00,449.00
"AA",-16.00,449.00
"AA",123.00,449.00
"AA",-10.00,449.00
"AA",-7.00,449.00
"AA",,449.00
"AA",10.00,449.00
"AA",-16.00,449.00
"AA",-23.00,449.00
"AA",-9.00,449.00
"AA",-16.00,449.00
"AA",17.00,449.00
"AA",62.00,449.00
"AA",1.00,449.00
"AA",-10.00,449.00
"AA",-11.00,449.00
"AA",17.00,449.00
"AA",-4.00,449.00
"AA",24.00,449.00
"AA",-15.00,449.00
"AA",-2.00,544.00
"AA",-8.00,544.00
"AA",,544.00
"AA",,544.00
"AA",28.00,544.00
"AA",5.00,544.00
"AA",-24.00,544.00
"AA",-11.00,544.00
"AA",-8.00,544.00
"AA",-4.00,544.00
"AA",-9.00,544.00
"AA",-4.00,544.00
"AA",-13.00,544.00
"AA",-23.00,544.00
"AA",-7.00,544.00
"AA",-11.00,544.00
"AA",,544.00
"AA",-23.00,544.00
"AA",-24.00,544.00
"AA",-38.00,544.00
"AA",-18.00,544.00
"AA",-2.00,544.00
"AA",-11.00,544.00
"AA",-16.00,544.00
"AA",-27.00,544.00
"AA",-23.00,544.00
"AA",-7.00,544.00
"AA",3.00,544.00
"AA",88.00,544.00
"AA",-14.00,544.00
"AA",-20.00,449.00
"AA",-35.00,449.00
"AA",-25.00,449.00
"AA",,449.00
"AA",-3.00,449.00
"AA",-15.00,449.00
"AA",-8.00,449.00
"AA",-14.00,449.00
"AA",-19.00,449.00
"AA",-7.00,449.00
"AA",-13.00,449.00
"AA",-15.00,449.00
"AA",-17.00,449.00
"AA",-10.00,449.00
"AA",128.00,449.00
"AA",-6.00,449.00
"AA",90.00,449.00
"AA",11.00,449.00
"AA",-14.00,449.00
"AA",-30.00,449.00
"AA",-14.00,449.00
"AA",-8.00,449.00
"AA",-16.00,449.00
"AA",-18.00,449.00
"AA",-13.00,449.00
"AA",-16.00,449.00
"AA",-28.00,449.00
"AA",-15.00,449.00
"AA",-14.00,449.00
"AA",12.00,449.00
"AA",-23.00,449.00
"AA",-27.00,1814.00
"AA",-48.00,1814.00
"AA",8.00,1814.00
"AA",-33.00,1814.00
"AA",-22.00,1814.00
"AA",-22.00,1814.00
"AA",-40.00,1814.00
"AA",23.00,1814.00
"AA",2.00,1814.00
"AA",9.00,1814.00
"AA",-29.00,1814.00
"AA",-35.00,1814.00
"AA",-9.00,1814.00
"AA",-25.00,1814.00
"AA",-28.00,1814.00
"AA",,1814.00
"AA",-31.00,1814.00
"AA",-19.00,1814.00
"AA",-39.00,1814.00
"AA",6.00,1814.00
"AA",20.00,1488.00
"AA",4.00,1488.00
"AA",-2.00,1488.00
"AA",-7.00,1488.00
"AA",-22.00,1488.00
"AA",-5.00,1488.00
"AA",-1.00,1488.00
"AA",8.00,1488.00
"AA",-9.00,1488.00
"AA",1.00,1488.00
"AA",-1.00,1488.00
"AA",11.00,1488.00
"AA",4.00,1488.00
"AA",-2.00,1488.00
"AA",26.00,1488.00
"AA",3.00,1488.00
"AA",-8.00,1488.00
"AA",-8.00,1488.00
"AA",-14.00,1488.00
"AA",-7.00,1488.00
"AA",37.00,1488.00
"AA",-10.00,1488.00
"AA",-30.00,1488.00
"AA",-15.00,1488.00
"AA",1.00,1488.00
"AA",-15.00,1488.00
"AA",-16.00,1488.00
"AA",-11.00,2296.00
"AA",-33.00,2296.00
"AA",12.00,2296.00
"AA",-22.00,2296.00
"AA",38.00,2296.00
"AA",-17.00,2296.00
"AA",-23.00,2296.00
"AA",46.00,507.00
"AA",-16.00,507.00
"AA",-3.00,507.00
"AA",-8.00,507.00
"AA",-3.00,507.00
"AA",1.00,507.00
"AA",-8.00,507.00
"AA",-12.00,507.00
"AA",-2.00,507.00
"AA",-20.00,507.00
"AA",-13.00,507.00
"AA",-18.00,507.00
"AA",-12.00,507.00
"AA",-13.00,507.00
"AA",-17.00,507.00
"AA",,507.00
"AA",-8.00,507.00
"AA",-14.00,507.00
"AA",-12.00,507.00
"AA",-5.00,507.00
"AA",-15.00,507.00
"AA",2.00,507.00
"AA",2.00,507.00
"AA",-9.00,507.00
"AA",-3.00,507.00
"AA",-10.00,507.00
"AA",-5.00,507.00
"AA",-5.00,1773.00
"AA",-21.00,1773.00
"AA",15.00,1773.00
"AA",24.00,1773.00
"AA",24.00,1773.00
"AA",-6.00,1773.00
"AA",3.00,1773.00
"AA",7.00,1773.00
"AA",-2.00,1773.00
"AA",13.00,1773.00
"AA",-20.00,1773.00
"AA",1.00,1773.00
"AA",-21.00,1773.00
"AA",-19.00,1773.00
"AA",13.00,1773.00
"AA",-21.00,1773.00
"AA",110.00,1773.00
"AA",-37.00,1773.00
"AA",-30.00,1773.00
"AA",2.00,1773.00
"AA",-3.00,1773.00
"AA",-2.00,1773.00
"AA",-15.00,1773.00
"AA",-8.00,1773.00
"AA",-11.00,1773.00
"AA",-7.00,1773.00
"AA",-10.00,1773.00
"AA",-17.00,1773.00
"AA",-21.00,1773.00
"AA",-11.00,1773.00
"AA",-11.00,1773.00
"AA",8.00,544.00
"AA",-18.00,544.00
"AA",4.00,544.00
"AA",,544.00
"AA",-9.00,544.00
"AA",12.00,544.00
"AA",-19.00,544.00
"AA",-29.00,544.00
"AA",-21.00,544.00
"AA",-17.00,544.00
"AA",-20.00,544.00
"AA",-7.00,544.00
"AA",-6.00,544.00
"AA",-20.00,544.00
"AA",-21.00,544.00
"AA",-24.00,544.00
"AA",64.00,544.00
"AA",-17.00,544.00
"AA",-34.00,544.00
"AA",-31.00,544.00
"AA",-30.00,544.00
"AA",-15.00,544.00
"AA",-22.00,544.00
"AA",-9.00,544.00
"AA",3.00,544.00
"AA",-5.00,544.00
"AA",-38.00,544.00
"AA",-8.00,544.00
"AA",12.00,544.00
"AA",39.00,544.00
"AA",-19.00,544.00
"AA",14.00,304.00
"AA",4.00,304.00
"AA",2.00,304.00
"AA",-16.00,304.00
"AA",4.00,304.00
"AA",17.00,304.00
"AA",-1.00,304.00
"AA",-14.00,304.00
"AA",3.00,304.00
"AA",4.00,304.00
"AA",124.00,236.00
"AA",135.00,236.00
"AA",-15.00,1972.00
"AA",92.00,1972.00
"AA",-7.00,1972.00
"AA",-20.00,1972.00
"AA",-7.00,1972.00
"AA",-24.00,1972.00
"AA",7.00,1972.00
"AA",-4.00,1972.00
"AA",0.00,1972.00
"AA",-12.00,1972.00
"AA",-20.00,1972.00
"AA",4.00,1972.00
"AA",-23.00,1972.00
"AA",-22.00,1972.00
"AA",-5.00,1972.00
"AA",16.00,1972.00
"AA",-20.00,1972.00
"AA",89.00,1972.00
"AA",-2.00,1972.00
"AA",-17.00,1972.00
"AA",213.00,1972.00
"AA",-21.00,1972.00
"AA",4.00,1972.00
"AA",-10.00,1972.00
"AA",-25.00,1972.00
"AA",1.00,1972.00
"AA",4.00,1972.00
"AA",0.00,1972.00
"AA",-22.00,1972.00
"AA",-17.00,1972.00
"AA",1.00,290.00
"AA",66.00,1009.00
"AA",17.00,1009.00
"AA",13.00,1009.00
"AA",11.00,1009.00
"AA",-27.00,1009.00
"AA",-6.00,1009.00
"AA",41.00,1009.00
"AA",49.00,1009.00
"AA",2.00,1009.00
"AA",41.00,1009.00
"AA",-17.00,1009.00
"AA",-21.00,1009.00
"AA",44.00,1009.00
"AA",60.00,1009.00
"AA",28.00,1009.00
"AA",35.00,1009.00
"AA",-32.00,1009.00
"AA",-14.00,1009.00
"AA",30.00,1009.00
"AA",-11.00,1009.00
"AA",-7.00,602.00
"AA",28.00,602.00
"AA",-7.00,602.00
"AA",-4.00,602.00
"AA",7.00,602.00
"AA",-21.00,602.00
"AA",24.00,602.00
"AA",32.00,602.00
"AA",-8.00,602.00
"AA",9.00,602.00
"AA",-12.00,602.00
"AA",18.00,602.00
"AA",32.00,602.00
"AA",-10.00,602.00
"AA",10.00,602.00
"AA",26.00,602.00
"AA",6.00,602.00
"AA",-20.00,602.00
"AA",-14.00,304.00
"AA",-16.00,304.00
"AA",3.00,304.00
"AA",-5.00,304.00
"AA",-4.00,304.00
"AA",21.00,304.00
"AA",-12.00,304.00
"AA",-10.00,304.00
"AA",14.00,304.00
"AA",-8.00,304.00
"AA",-11.00,304.00
"AA",-2.00,304.00
"AA",-10.00,304.00
"AA",-1.00,304.00
"AA",11.00,304.00
"AA",24.00,304.00
"AA",37.00,304.00
"AA",-12.00,304.00
"AA",-13.00,304.00
"AA",-13.00,304.00
"AA",-14.00,304.00
"AA",-17.00,304.00
"AA",-9.00,304.00
"AA",-3.00,304.00
"AA",-16.00,304.00
"AA",-3.00,304.00
"AA",-11.00,304.00
"AA",-13.00,304.00
"AA",-17.00,304.00
"AA",-8.00,304.00
"AA",-3.00,304.00
"AA",-17.00,304.00
"AA",6.00,304.00
"AA",-11.00,304.00
"AA",-15.00,304.00
"AA",-4.00,304.00
"AA",-1.00,304.00
"AA",-26.00,304.00
"AA",-11.00,304.00
"AA",4.00,304.00
"AA",55.00,304.00
"AA",1.00,304.00
"AA",-18.00,304.00
"AA",-7.00,304.00
"AA",6.00,304.00
"AA",3.00,304.00
"AA",31.00,304.00
"AA",-9.00,304.00
"AA",4.00,304.00
"AA",-4.00,304.00
"AA",2.00,304.00
"AA",0.00,304.00
"AA",8.00,304.00
"AA",-37.00,304.00
"AA",0.00,304.00
"AA",7.00,304.00
"AA",-16.00,304.00
"AA",10.00,304.00
"AA",-3.00,304.00
"AA",-6.00,304.00
"AA",7.00,728.00
"AA",-12.00,728.00
"AA",-10.00,728.00
"AA",,728.00
"AA",-10.00,728.00
"AA",31.00,2244.00
"AA",66.00,2244.00
"AA",-4.00,2244.00
"AA",43.00,2244.00
"AA",5.00,2244.00
"AA",5.00,2244.00
"AA",-14.00,2244.00
"AA",-6.00,2244.00
"AA",10.00,2244.00
"AA",-2.00,2244.00
"AA",15.00,2244.00
"AA",-29.00,2244.00
"AA",7.00,2244.00
"AA",0.00,2244.00
"AA",4.00,2244.00
"AA",-20.00,2244.00
"AA",276.00,2244.00
"AA",-30.00,2244.00
"AA",-30.00,2244.00
"AA",27.00,2244.00
"AA",-21.00,2244.00
"AA",-5.00,2244.00
"AA",25.00,2244.00
"AA",2.00,2244.00
"AA",-11.00,2244.00
"AA",-7.00,2244.00
"AA",-6.00,2244.00
"AA",-15.00,2244.00
"AA",-12.00,2244.00
"AA",-8.00,2244.00
"AA",-5.00,2244.00
"AA",-16.00,361.00
"AA",-14.00,224.00
"AA",-7.00,224.00
"AA",-8.00,224.00
"AA",-25.00,2521.00
"AA",-12.00,2521.00
"AA",-20.00,599.00
"AA",43.00,599.00
"AA",-9.00,599.00
"AA",-4.00,599.00
"AA",-23.00,599.00
"AA",22.00,599.00
"AA",-10.00,599.00
"AA",-12.00,599.00
"AA",-10.00,599.00
"AA",-3.00,599.00
"AA",3.00,599.00
"AA",-5.00,599.00
"AA",629.00,599.00
"AA",-14.00,599.00
"AA",41.00,599.00
"AA",14.00,599.00
"AA",10.00,599.00
"AA",-12.00,599.00
"AA",-3.00,599.00
"AA",-5.00,599.00
"AA",-6.00,599.00
"AA",8.00,599.00
"AA",1.00,599.00
"AA",-15.00,599.00
"AA",-2.00,599.00
"AA",-9.00,599.00
"AA",-11.00,599.00
"AA",-8.00,599.00
"AA",28.00,599.00
"AA",-15.00,599.00
"AA",-19.00,599.00
"AA",-4.00,675.00
"AA",-8.00,675.00
"AA",62.00,675.00
"AA",,675.00
"AA",23.00,675.00
"AA",-21.00,675.00
"AA",-23.00,675.00
"AA",7.00,675.00
"AA",-2.00,675.00
"AA",-19.00,675.00
"AA",-13.00,675.00
"AA",54.00,675.00
"AA",296.00,675.00
"AA",-8.00,675.00
"AA",-20.00,675.00
"AA",6.00,675.00
"AA",60.00,675.00
"AA",14.00,675.00
"AA",-10.00,675.00
"AA",-18.00,675.00
"AA",-5.00,675.00
"AA",80.00,675.00
"AA",-14.00,675.00
"AA",-29.00,675.00
"AA",-14.00,675.00
"AA",-24.00,675.00
"AA",-15.00,675.00
"AA",-24.00,675.00
"AA",-20.00,675.00
"AA",9.00,675.00
"AA",148.00,675.00
"AA",-16.00,328.00
"AA",-15.00,328.00
"AA",-16.00,328.00
"AA",55.00,328.00
"AA",-11.00,328.00
"AA",-13.00,328.00
"AA",-8.00,328.00
"AA",-20.00,328.00
"AA",-20.00,328.00
"AA",-13.00,328.00
"AA",-20.00,328.00
"AA",254.00,328.00
"AA",-19.00,328.00
"AA",0.00,328.00
"AA",73.00,328.00
"AA",-18.00,328.00
"AA",-11.00,328.00
"AA",-27.00,328.00
"AA",101.00,328.00
"AA",1.00,328.00
"AA",-27.00,328.00
"AA",-9.00,328.00
"AA",-16.00,328.00
"AA",-16.00,328.00
"AA",-17.00,328.00
"AA",-14.00,328.00
"AA",172.00,328.00
"AA",15.00,2077.00
"AA",35.00,2077.00
"AA",19.00,2077.00
"AA",4.00,2077.00
"AA",76.00,2077.00
"AA",-6.00,2077.00
"AA",-3.00,2077.00
"AA",-10.00,2077.00
"AA",-7.00,2077.00
"AA",-8.00,2077.00
"AA",-16.00,2077.00
"AA",,2077.00
"AA",16.00,2077.00
"AA",-8.00,2077.00
"AA",-11.00,2077.00
"AA",46.00,2077.00
"AA",-39.00,2077.00
"AA",-33.00,2077.00
"AA",-7.00,2077.00
"AA",-9.00,2077.00
"AA",-17.00,2077.00
"AA",-20.00,2077.00
"AA",-19.00,2077.00
"AA",32.00,2077.00
"AA",-14.00,2077.00
"AA",-14.00,2077.00
"AA",-40.00,2077.00
"AA",-11.00,2077.00
"AA",-7.00,431.00
"AA",-4.00,431.00
"AA",6.00,431.00
"AA",-6.00,431.00
"AA",64.00,431.00
"AA",-3.00,431.00
"AA",-23.00,1020.00
"AA",39.00,1020.00
"AA",2.00,1020.00
"AA",-16.00,1020.00
"AA",-8.00,1020.00
"AA",-38.00,1020.00
"AA",-14.00,431.00
"AA",3.00,431.00
"AA",3.00,431.00
"AA",-19.00,431.00
"AA",39.00,431.00
"AA",8.00,431.00
"AA",-13.00,2218.00
"AA",-7.00,2218.00
"AA",-11.00,2218.00
"AA",16.00,2218.00
"AA",-6.00,2218.00
"AA",-5.00,2218.00
"AA",-2.00,2218.00
"AA",5.00,2218.00
"AA",7.00,2218.00
"AA",-6.00,2218.00
"AA",11.00,2218.00
"AA",-14.00,2218.00
"AA",-23.00,2218.00
"AA",-16.00,2218.00
"AA",-9.00,2218.00
"AA",-11.00,2218.00
"AA",1.00,2218.00
"AA",-1.00,2218.00
"AA",12.00,2218.00
"AA",2.00,2218.00
"AA",-19.00,2218.00
"AA",-32.00,2218.00
"AA",-20.00,2218.00
"AA",-14.00,2218.00
"AA",-1.00,2218.00
"AA",7.00,2218.00
"AA",-10.00,2218.00
"AA",24.00,2218.00
"AA",11.00,2218.00
"AA",-12.00,2218.00
"AA",-15.00,2218.00
"AA",64.00,2218.00
"AA",18.00,2218.00
"AA",6.00,2218.00
"AA",45.00,2218.00
"AA",-17.00,2218.00
"AA",-5.00,2218.00
"AA",0.00,2218.00
"AA",-26.00,2218.00
"AA",-9.00,2218.00
"AA",-27.00,2218.00
"AA",-30.00,2218.00
"AA",-10.00,2218.00
"AA",-53.00,2218.00
"AA",-25.00,2218.00
"AA",-17.00,2218.00
"AA",-16.00,2218.00
"AA",-47.00,2218.00
"AA",-20.00,2218.00
"AA",-19.00,2218.00
"AA",-27.00,2218.00
"AA",-16.00,2218.00
"AA",-16.00,2218.00
"AA",-32.00,2218.00
"AA",-32.00,2218.00
"AA",-13.00,2218.00
"AA",13.00,2218.00
"AA",-49.00,2218.00
"AA",-17.00,2218.00
"AA",-8.00,2218.00
"AA",-55.00,2218.00
"AA",-57.00,2218.00
"AA",-18.00,1979.00
"AA",-19.00,1979.00
"AA",-32.00,1979.00
"AA",-37.00,1979.00
"AA",-21.00,1979.00
"AA",-2.00,1979.00
"AA",-11.00,1979.00
"AA",-12.00,1979.00
"AA",-3.00,1979.00
"AA",-12.00,1979.00
"AA",-23.00,1979.00
"AA",14.00,1979.00
"AA",1.00,1979.00
"AA",-12.00,1979.00
"AA",24.00,1979.00
"AA",-47.00,1979.00
"AA",18.00,1979.00
"AA",-4.00,460.00
"AA",-9.00,460.00
"AA",13.00,460.00
"AA",-22.00,460.00
"AA",-25.00,460.00
"AA",-13.00,460.00
"AA",-3.00,920.00
"AA",-10.00,920.00
"AA",-1.00,920.00
"AA",50.00,920.00
"AA",-19.00,920.00
"AA",,920.00
"AA",9.00,920.00
"AA",-2.00,920.00
"AA",40.00,920.00
"AA",33.00,920.00
"AA",-8.00,920.00
"AA",-6.00,920.00
"AA",6.00,920.00
"AA",-8.00,920.00
"AA",14.00,920.00
"AA",25.00,920.00
"AA",-2.00,920.00
"AA",18.00,920.00
"AA",-34.00,920.00
"AA",-8.00,920.00
"AA",9.00,920.00
"AA",-10.00,920.00
"AA",1.00,920.00
"AA",19.00,920.00
"AA",-17.00,920.00
"AA",-12.00,920.00
"AA",-31.00,920.00
"AA",-24.00,920.00
"AA",-2.00,920.00
"AA",-15.00,920.00
"AA",3.00,920.00
"AA",,920.00
"AA",44.00,920.00
"AA",,920.00
"AA",20.00,920.00
"AA",161.00,920.00
"AA",-13.00,920.00
"AA",-23.00,920.00
"AA",-10.00,920.00
"AA",-14.00,920.00
"AA",-27.00,920.00
"AA",-26.00,920.00
"AA",-24.00,920.00
"AA",-29.00,920.00
"AA",-25.00,920.00
"AA",-12.00,920.00
"AA",-24.00,920.00
"AA",-11.00,920.00
"AA",-8.00,920.00
"AA",-12.00,920.00
"AA",-22.00,920.00
"AA",-31.00,920.00
"AA",2.00,920.00
"AA",10.00,920.00
"AA",-18.00,920.00
"AA",-25.00,920.00
"AA",3.00,920.00
"AA",-11.00,920.00
"AA",-11.00,920.00
"AA",24.00,2244.00
"AA",-9.00,2244.00
"AA",-3.00,2244.00
"AA",-41.00,2244.00
"AA",-4.00,2244.00
"AA",-5.00,2244.00
"AA",-14.00,2244.00
"AA",-6.00,2244.00
"AA",-15.00,2244.00
"AA",-1.00,2244.00
"AA",18.00,2244.00
"AA",-14.00,2244.00
"AA",-19.00,2244.00
"AA",26.00,2244.00
"AA",-6.00,2244.00
"AA",239.00,2244.00
"AA",-3.00,2244.00
"AA",-16.00,2244.00
"AA",-21.00,2244.00
"AA",-8.00,2244.00
"AA",-28.00,2244.00
"AA",-15.00,2244.00
"AA",-20.00,2244.00
"AA",-21.00,2244.00
"AA",-19.00,2244.00
"AA",-24.00,2244.00
"AA",-16.00,2244.00
"AA",-17.00,2244.00
"AA",-24.00,2244.00
"AA",-30.00,2244.00
"AA",31.00,735.00
"AA",-5.00,735.00
"AA",21.00,735.00
"AA",-15.00,735.00
"AA",-7.00,735.00
"AA",-13.00,735.00
"AA",14.00,735.00
"AA",6.00,735.00
"AA",-21.00,735.00
"AA",26.00,735.00
"AA",35.00,735.00
"AA",49.00,735.00
"AA",36.00,735.00
"AA",30.00,735.00
"AA",12.00,735.00
"AA",53.00,735.00
"AA",-7.00,735.00
"AA",-14.00,735.00
"AA",7.00,735.00
"AA",14.00,735.00
"AA",-19.00,735.00
"AA",-8.00,872.00
"AA",-26.00,872.00
"AA",-17.00,872.00
"AA",39.00,872.00
"AA",3.00,872.00
"AA",-11.00,872.00
"AA",-12.00,872.00
"AA",-19.00,872.00
"AA",-28.00,872.00
"AA",22.00,872.00
"AA",3.00,872.00
"AA",-17.00,872.00
"AA",-12.00,872.00
"AA",,872.00
"AA",58.00,872.00
"AA",11.00,872.00
"AA",22.00,872.00
"AA",-10.00,872.00
"AA",-17.00,872.00
"AA",-13.00,872.00
"AA",7.00,872.00
"AA",5.00,872.00
"AA",-11.00,872.00
"AA",-7.00,872.00
"AA",-14.00,872.00
"AA",-10.00,872.00
"AA",-5.00,872.00
"AA",6.00,1587.00
"AA",0.00,1587.00
"AA",-11.00,1587.00
"AA",-12.00,1587.00
"AA",31.00,1587.00
"AA",-21.00,1587.00
"AA",7.00,1587.00
"AA",-16.00,1587.00
"AA",-7.00,1587.00
"AA",154.00,1587.00
"AA",-2.00,1587.00
"AA",-38.00,1587.00
"AA",-13.00,1587.00
"AA",-3.00,1587.00
"AA",0.00,1587.00
"AA",-5.00,1587.00
"AA",,1587.00
"AA",-14.00,1587.00
"AA",10.00,1587.00
"AA",2.00,1587.00
"AA",1.00,1587.00
"AA",-14.00,1587.00
"AA",-5.00,1587.00
"AA",3.00,1587.00
"AA",-1.00,226.00
"AA",7.00,226.00
"AA",-6.00,226.00
"AA",6.00,226.00
"AA",37.00,226.00
"AA",-10.00,226.00
"AA",-5.00,226.00
"AA",,226.00
"AA",2.00,226.00
"AA",1.00,226.00
"AA",10.00,226.00
"AA",-10.00,226.00
"AA",1.00,226.00
"AA",-9.00,226.00
"AA",15.00,226.00
"AA",-2.00,226.00
"AA",-17.00,226.00
"AA",1.00,226.00
"AA",-9.00,868.00
"AA",21.00,868.00
"AA",-8.00,868.00
"AA",74.00,868.00
"AA",-16.00,868.00
"AA",4.00,868.00
"AA",1.00,868.00
"AA",12.00,1009.00
"AA",-8.00,1009.00
"AA",47.00,1009.00
"AA",9.00,1009.00
"AA",-16.00,1009.00
"AA",-21.00,1009.00
"AA",-15.00,1009.00
"AA",-21.00,1009.00
"AA",1.00,1009.00
"AA",-5.00,1009.00
"AA",-1.00,1009.00
"AA",4.00,1009.00
"AA",3.00,1009.00
"AA",-20.00,1009.00
"AA",-10.00,1009.00
"AA",-11.00,1009.00
"AA",-28.00,1009.00
"AA",-5.00,1009.00
"AA",3.00,1009.00
"AA",-20.00,1009.00
"AA",-2.00,1009.00
"AA",-19.00,1009.00
"AA",-8.00,1009.00
"AA",-3.00,1009.00
"AA",2.00,678.00
"AA",-1.00,678.00
"AA",1.00,678.00
"AA",11.00,678.00
"AA",25.00,678.00
"AA",11.00,678.00
"AA",66.00,678.00
"AA",19.00,678.00
"AA",-14.00,678.00
"AA",-13.00,678.00
"AA",-7.00,678.00
"AA",66.00,678.00
"AA",-20.00,678.00
"AA",10.00,678.00
"AA",37.00,678.00
"AA",-13.00,678.00
"AA",-15.00,678.00
"AA",-5.00,678.00
"AA",108.00,678.00
"AA",-21.00,678.00
"AA",86.00,678.00
"AA",-5.00,678.00
"AA",-1.00,678.00
"AA",-22.00,678.00
"AA",11.00,678.00
"AA",89.00,678.00
"AA",-26.00,678.00
"AA",4.00,678.00
"AA",-17.00,678.00
"AA",-15.00,678.00
"AA",-18.00,678.00
"AA",-29.00,678.00
"AA",-23.00,678.00
"AA",-17.00,678.00
"AA",11.00,678.00
"AA",24.00,678.00
"AA",4.00,678.00
"AA",62.00,678.00
"AA",31.00,678.00
"AA",0.00,678.00
"AA",-4.00,678.00
"AA",-13.00,678.00
"AA",16.00,678.00
"AA",-31.00,678.00
"AA",-9.00,678.00
"AA",36.00,678.00
"AA",3.00,678.00
"AA",-11.00,678.00
"AA",-18.00,678.00
"AA",-9.00,678.00
"AA",-20.00,678.00
"AA",-26.00,678.00
"AA",-19.00,678.00
"AA",-17.00,678.00
"AA",-21.00,678.00
"AA",2.00,678.00
"AA",20.00,678.00
"AA",-18.00,678.00
"AA",-3.00,678.00
"AA",-2.00,678.00
"AA",17.00,678.00
"AA",-11.00,678.00
"AA",-13.00,2077.00
"AA",8.00,2077.00
"AA",-16.00,2077.00
"AA",-14.00,2077.00
"AA",76.00,2077.00
"AA",12.00,2077.00
"AA",79.00,2077.00
"AA",-24.00,2077.00
"AA",2.00,2077.00
"AA",-7.00,2077.00
"AA",-4.00,2077.00
"AA",13.00,2077.00
"AA",-17.00,2077.00
"AA",-24.00,2077.00
"AA",25.00,2077.00
"AA",-7.00,2077.00
"AA",50.00,2077.00
"AA",-50.00,2077.00
"AA",-24.00,2077.00
"AA",-31.00,2077.00
"AA",-1.00,2077.00
"AA",-7.00,2077.00
"AA",-10.00,2077.00
"AA",-16.00,2077.00
"AA",-5.00,2077.00
"AA",-6.00,2077.00
"AA",-23.00,2077.00
"AA",-31.00,2077.00
"AA",-25.00,2077.00
"AA",-24.00,2077.00
"AA",-22.00,2077.00
"AA",6.00,1972.00
"AA",-11.00,1972.00
"AA",42.00,1972.00
"AA",-6.00,1972.00
"AA",218.00,1972.00
"AA",1.00,1972.00
"AA",-3.00,1972.00
